Player,Team,Service,Season,Extension,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source
Martin Prado,Braves,4.105,2011,False,False,False,4750000.0,Martin,Prado,MLBTR
Matt Albers,Red Sox,4.141,2011,False,False,False,1075000.0,Matt,Albers,MLBTR
Matt Garza,Cubs,4.149,2011,False,False,False,9500000.0,Matt,Garza,MLBTR
Matt Harrison,Rangers,3.083,2011,False,False,False,2950000.0,Matt,Harrison,MLBTR
Matt Kemp,Dodgers,5.049,2011,True,False,False,,Matt,Kemp,MLBTR
Max Scherzer,Tigers,3.079,2011,False,False,False,3750000.0,Max,Scherzer,MLBTR
Melky Cabrera,Giants,5.148,2011,False,False,False,6000000.0,Melky,Cabrera,MLBTR
"Melvin Upton, Jr.",Rays,5.126,2011,False,False,False,7000000.0,Melvin,"Upton, Jr.",MLBTR
Michael Bourn,Braves,5.028,2011,False,False,False,6845000.0,Michael,Bourn,MLBTR
Miguel Montero,Diamondbacks,5.031,2011,False,False,False,5900000.0,Miguel,Montero,MLBTR
Mike Fontenot,Giants,4.139,2011,False,False,False,1050000.0,Mike,Fontenot,MLBTR
Mike Pelfrey,Mets,4.122,2011,False,False,False,5675000.0,Mike,Pelfrey,MLBTR
Mike Morse,Nationals,4.114,2011,True,False,False,,Mike,Morse,MLBTR
Mike Napoli,Rangers,5.151,2011,False,False,False,9400000.0,Mike,Napoli,MLBTR
Mike Adams,Rangers,5.019,2011,False,False,False,4400000.0,Mike,Adams,MLBTR
Mike Aviles,Red Sox,3.091,2011,False,False,False,1200000.0,Mike,Aviles,MLBTR
Mitch Maier,Royals,3.071,2011,False,False,False,865000.0,Mitch,Maier,MLBTR
Nate Schierholtz,Giants,3.078,2011,False,False,False,1300000.0,Nate,Schierholtz,MLBTR
Nelson Cruz,Rangers,4.082,2011,True,False,False,,Nelson,Cruz,MLBTR
Nick Hundley,Padres,3.088,2011,False,False,False,2000000.0,Nick,Hundley,MLBTR
Nick Masset,Reds,4.146,2011,True,False,False,,Nick,Masset,MLBTR
Nyjer Morgan,Brewers,3.12,2011,False,False,False,2350000.0,Nyjer,Morgan,MLBTR
Pablo Sandoval,Giants,3.047,2011,True,False,False,,Pablo,Sandoval,MLBTR
Paul Janish,Reds,3.064,2011,False,False,False,850000.0,Paul,Janish,MLBTR
Phil Coke,Tigers,3.028,2011,False,False,False,1100000.0,Phil,Coke,MLBTR
Phil Hughes,Yankees,4.113,2011,False,False,False,3200000.0,Phil,Hughes,MLBTR
Rafael Perez,Indians,4.157,2011,False,False,False,2005000.0,Rafael,Perez,MLBTR
Ramon Ramirez,Mets,5.113,2011,False,False,False,2650000.0,Ramon,Ramirez,MLBTR
Randy Wells,Cubs,3.016,2011,False,False,False,2705000.0,Randy,Wells,MLBTR
Rick Porcello,Tigers,2.17,2011,False,False,False,3100000.0,Rick,Porcello,MLBTR
Robert Andino,Orioles,3.094,2011,False,False,False,1300000.0,Robert,Andino,MLBTR
Russell Martin,Yankees,5.15,2011,False,False,False,7500000.0,Russell,Martin,MLBTR
Ryan Sweeney,Red Sox,4.053,2011,False,False,False,1750000.0,Ryan,Sweeney,MLBTR
Ryan Roberts,Diamondbacks,2.15,2011,False,False,False,2013000.0,Ryan,Roberts,MLBTR
Ryan Vogelsong,Giants,5.02,2011,True,False,False,,Ryan,Vogelsong,MLBTR
Santiago Casilla,Giants,4.148,2011,False,False,False,2200000.0,Santiago,Casilla,MLBTR
Sergio Romo,Giants,3.097,2011,False,False,False,1575000.0,Sergio,Romo,MLBTR
Seth Smith,Rockies,3.119,2011,False,False,False,2415000.0,Seth,Smith,MLBTR
Shaun Marcum,Brewers,5.128,2011,False,False,False,7725000.0,Shaun,Marcum,MLBTR
Shawn Kelley,Mariners,2.16,2011,False,False,False,600000.0,Shawn,Kelley,MLBTR
Shin-Soo Choo,Indians,4.119,2011,False,False,False,4900000.0,Shin-Soo,Choo,MLBTR
Skip Schumaker,Cardinals,5.051,2011,True,False,False,,Skip,Schumaker,MLBTR
Tim Lincecum,Giants,4.148,2011,True,False,False,,Tim,Lincecum,MLBTR
Tim Stauffer,Padres,4.007,2011,False,False,False,3200000.0,Tim,Stauffer,MLBTR
Tom Gorzelanny,Nationals,4.16,2011,False,False,False,3000000.0,Tom,Gorzelanny,MLBTR
Tony Gwynn,Dodgers,4.044,2011,True,False,False,,Tony,Gwynn,MLBTR
Tyler Clippard,Nationals,2.148,2011,False,False,False,1650000.0,Tyler,Clippard,MLBTR
Will Venable,Padres,2.155,2011,False,False,False,1475000.0,Will,Venable,MLBTR
Wilson Valdez,Reds,3.096,2011,False,False,False,930000.0,Wilson,Valdez,MLBTR
A.J. Ellis,Dodgers,2.151,2012,False,False,False,2000000.0,A.J.,Ellis,MLBTR
Adam Rosales,Athletics,3.099,2012,False,False,False,700000.0,Adam,Rosales,MLBTR
Alberto Callaspo,Angels,5.135,2012,True,False,False,,Alberto,Callaspo,MLBTR
Alejandro de Aza,White Sox,3.139,2012,False,False,False,2075000.0,Alejandro,de Aza,MLBTR
Alex Avila,Tigers,3.061,2012,False,False,False,2950000.0,Alex,Avila,MLBTR
Alexi Casilla,Orioles,5.038,2012,False,False,False,1700000.0,Alexi,Casilla,MLBTR
Alfredo Aceves,Red Sox,4.001,2012,False,False,False,2650000.0,Alfredo,Aceves,MLBTR
Alfredo Simon,Reds,3.142,2012,False,False,False,890000.0,Alfredo,Simon,MLBTR
Andrew Bailey,Red Sox,4.0,2012,False,False,False,4100000.0,Andrew,Bailey,MLBTR
Andrew Miller,Red Sox,4.062,2012,False,False,False,1475000.0,Andrew,Miller,MLBTR
Antonio Bastardo,Phillies,3.054,2012,False,False,False,1400000.0,Antonio,Bastardo,MLBTR
Austin Jackson,Tigers,3.0,2012,False,False,False,3500000.0,Austin,Jackson,MLBTR
Blake Wood,Indians,2.145,2012,False,False,False,560000.0,Blake,Wood,MLBTR
Bobby Parnell,Mets,3.132,2012,False,False,False,1700000.0,Bobby,Parnell,MLBTR
Boone Logan,Yankees,5.14,2012,False,False,False,3150000.0,Boone,Logan,MLBTR
Brad Ziegler,Diamondbacks,4.122,2012,False,False,False,3150000.0,Brad,Ziegler,MLBTR
Brandon Moss,Athletics,2.16,2012,False,False,False,1600000.0,Brandon,Moss,MLBTR
Brendan Ryan,Mariners,5.082,2012,False,False,False,3250000.0,Brendan,Ryan,MLBTR
Brennan Boesch,Tigers,3.0,2012,False,False,False,2300000.0,Brennan,Boesch,MLBTR
Brett Hayes,Royals,2.148,2012,False,False,False,600000.0,Brett,Hayes,MLBTR
Brett Gardner,Yankees,4.072,2012,False,False,False,2850000.0,Brett,Gardner,MLBTR
Brian Matusz,Orioles,2.156,2012,False,False,False,1600000.0,Brian,Matusz,MLBTR
Brian Duensing,Twins,3.104,2012,False,False,False,1300000.0,Brian,Duensing,MLBTR
Bud Norris,Astros,3.068,2012,False,False,False,3000000.0,Bud,Norris,MLBTR
Burke Badenhop,Brewers,4.116,2012,False,False,False,1550000.0,Burke,Badenhop,MLBTR
Buster Posey,Giants,2.161,2012,False,False,False,8000000.0,Buster,Posey,MLBTR
Carlos Gomez,Brewers,5.141,2012,False,False,False,4300000.0,Carlos,Gomez,MLBTR
Charlie Morton,Pirates,4.01,2012,False,False,False,2000000.0,Charlie,Morton,MLBTR
Chase Headley,Padres,4.123,2012,False,False,False,8575000.0,Chase,Headley,MLBTR
Chris Narveson,Brewers,3.102,2012,False,False,False,840000.0,Chris,Narveson,MLBTR
Chris Johnson,Diamondbacks,2.144,2012,False,False,False,2288000.0,Chris,Johnson,MLBTR
Chris Perez,Indians,4.136,2012,False,False,False,7300000.0,Chris,Perez,MLBTR
Chris Davis,Orioles,3.061,2012,False,False,False,3300000.0,Chris,Davis,MLBTR
Chris Resop,Athletics,4.038,2012,False,False,False,1350000.0,Chris,Resop,MLBTR
Chris Heisey,Reds,2.157,2012,False,False,False,1325000.0,Chris,Heisey,MLBTR
Chris Getz,Royals,4.05,2012,False,False,False,1050000.0,Chris,Getz,MLBTR
Clayton Richard,Padres,4.07,2012,False,False,False,5240000.0,Clayton,Richard,MLBTR
Cliff Pennington,Diamondbacks,3.114,2012,True,False,False,,Cliff,Pennington,MLBTR
Colby Rasmus,Blue Jays,4.0,2012,False,False,False,4675000.0,Colby,Rasmus,MLBTR
Craig Stammen,Nationals,2.16,2012,True,False,False,,Craig,Stammen,MLBTR
Craig Breslow,Red Sox,5.088,2012,True,False,False,,Craig,Breslow,MLBTR
Cristhian Martinez,Braves,2.158,2012,False,False,False,750000.0,Cristhian,Martinez,MLBTR
Daniel Murphy,Mets,3.109,2012,False,False,False,2925000.0,Daniel,Murphy,MLBTR
Daniel Bard,Red Sox,3.074,2012,False,False,False,1863000.0,Daniel,Bard,MLBTR
Daric Barton,Athletics,3.148,2012,False,False,False,1100000.0,Daric,Barton,MLBTR
Darren O'Day,Orioles,4.103,2012,True,False,False,,Darren,O'Day,MLBTR
David Freese,Cardinals,3.028,2012,False,False,False,3150000.0,David,Freese,MLBTR
David Murphy,Rangers,5.087,2012,False,False,False,5775000.0,David,Murphy,MLBTR
David Price,Rays,3.164,2012,False,False,False,10113000.0,David,Price,MLBTR
David Robertson,Yankees,4.07,2012,False,False,False,3100000.0,David,Robertson,MLBTR
Dexter Fowler,Rockies,3.168,2012,True,False,False,,Dexter,Fowler,MLBTR
Doug Fister,Tigers,3.058,2012,False,False,False,4000000.0,Doug,Fister,MLBTR
Drew Storen,Nationals,2.14,2012,False,False,False,2500000.0,Drew,Storen,MLBTR
Drew Stubbs,Indians,3.047,2012,False,False,False,2825000.0,Drew,Stubbs,MLBTR
Drew Butera,Twins,2.156,2012,False,False,False,700000.0,Drew,Butera,MLBTR
Edinson Volquez,Padres,5.059,2012,False,False,False,5725000.0,Edinson,Volquez,MLBTR
Edward Mujica,Cardinals,5.115,2012,False,False,False,3200000.0,Edward,Mujica,MLBTR
Emilio Bonifacio,Blue Jays,4.066,2012,False,False,False,2600000.0,Emilio,Bonifacio,MLBTR
Eric O'Flaherty,Braves,5.062,2012,False,False,False,4320000.0,Eric,O'Flaherty,MLBTR
Everth Cabrera,Padres,2.144,2012,False,False,False,1275000.0,Everth,Cabrera,MLBTR
Felipe Paulino,Royals,4.163,2012,False,False,False,1750000.0,Felipe,Paulino,MLBTR
Franklin Morales,Red Sox,4.007,2012,False,False,False,1488000.0,Franklin,Morales,MLBTR
Gaby Sanchez,Pirates,3.025,2012,False,False,False,1750000.0,Gaby,Sanchez,MLBTR
Garrett Jones,Pirates,3.158,2012,False,False,False,4500000.0,Garrett,Jones,MLBTR
George Kottaras,Royals,3.149,2012,False,False,False,1000000.0,George,Kottaras,MLBTR
Gerardo Parra,Diamondbacks,3.145,2012,False,False,False,2350000.0,Gerardo,Parra,MLBTR
Gordon Beckham,White Sox,3.123,2012,False,False,False,2925000.0,Gordon,Beckham,MLBTR
Gregor Blanco,Giants,2.164,2012,False,False,False,1350000.0,Gregor,Blanco,MLBTR
Homer Bailey,Reds,4.017,2012,False,False,False,5350000.0,Homer,Bailey,MLBTR
Hunter Pence,Giants,5.156,2012,False,False,False,13800000.0,Hunter,Pence,MLBTR
Ian Kennedy,Diamondbacks,3.124,2012,False,False,False,4265000.0,Ian,Kennedy,MLBTR
Ian Desmond,Nationals,3.027,2012,False,False,False,3800000.0,Ian,Desmond,MLBTR
Ike Davis,Mets,2.168,2012,False,False,False,3125000.0,Ike,Davis,MLBTR
J.A. Happ,Blue Jays,4.047,2012,False,False,False,3700000.0,J.A.,Happ,MLBTR
Jacoby Ellsbury,Red Sox,5.037,2012,False,False,False,9000000.0,Jacoby,Ellsbury,MLBTR
James Russell,Cubs,3.0,2012,False,False,False,1075000.0,James,Russell,MLBTR
James McDonald,Pirates,3.08,2012,False,False,False,3025000.0,James,McDonald,MLBTR
Jared Burton,Twins,5.014,2012,True,False,False,,Jared,Burton,MLBTR
Jarrod Saltalamacchia,Red Sox,5.043,2012,False,False,False,4500000.0,Jarrod,Saltalamacchia,MLBTR
Jason Heyward,Braves,3.0,2012,False,False,False,3650000.0,Jason,Heyward,MLBTR
Jason Motte,Cardinals,4.027,2012,True,False,False,,Jason,Motte,MLBTR
Jason Vargas,Angels,5.114,2012,False,False,False,8500000.0,Jason,Vargas,MLBTR
Jason Hammel,Orioles,5.153,2012,False,False,False,6750000.0,Jason,Hammel,MLBTR
Jed Lowrie,Astros,4.111,2012,False,False,False,2400000.0,Jed,Lowrie,MLBTR
Jeff Samardzija,Cubs,3.028,2012,False,False,False,2640000.0,Jeff,Samardzija,MLBTR
Jeff Niemann,Rays,4.022,2012,False,False,False,3000000.0,Jeff,Niemann,MLBTR
Jerome Williams,Angels,4.049,2012,False,False,False,2000000.0,Jerome,Williams,MLBTR
Jerry Blevins,Athletics,3.081,2012,False,False,False,1100000.0,Jerry,Blevins,MLBTR
Jhoulys Chacin,Rockies,3.012,2012,True,False,False,,Jhoulys,Chacin,MLBTR
Jim Johnson,Orioles,4.165,2012,False,False,False,6500000.0,Jim,Johnson,MLBTR
Joaquin Arias,Giants,3.071,2012,False,False,False,925000.0,Joaquin,Arias,MLBTR
Joba Chamberlain,Yankees,5.055,2012,False,False,False,1875000.0,Joba,Chamberlain,MLBTR
Joe Smith,Indians,5.091,2012,False,False,False,3150000.0,Joe,Smith,MLBTR
Joe Thatcher,Padres,4.068,2012,False,False,False,1350000.0,Joe,Thatcher,MLBTR
Joel Hanrahan,Red Sox,5.065,2012,False,False,False,7040000.0,Joel,Hanrahan,MLBTR
John Axford,Brewers,2.17,2012,False,False,False,5000000.0,John,Axford,MLBTR
John Jaso,Athletics,3.032,2012,False,False,False,1800000.0,John,Jaso,MLBTR
John Baker,Padres,4.083,2012,False,False,False,930000.0,John,Baker,MLBTR
Jonathan Herrera,Rockies,3.001,2012,False,False,False,900000.0,Jonathan,Herrera,MLBTR
Jonny Venters,Braves,3.0,2012,False,False,False,1625000.0,Jonny,Venters,MLBTR
Jordan Zimmermann,Nationals,3.154,2012,False,False,False,5350000.0,Jordan,Zimmermann,MLBTR
Jose Mijares,Giants,4.024,2012,False,False,False,1800000.0,Jose,Mijares,MLBTR
Josh Kinney,Mariners,3.086,2012,False,False,False,700000.0,Josh,Kinney,MLBTR
Josh Thole,Blue Jays,2.142,2012,True,False,False,,Josh,Thole,MLBTR
Josh Outman,Rockies,3.046,2012,False,False,False,675000.0,Josh,Outman,MLBTR
Justin Masterson,Indians,4.108,2012,False,False,False,5688000.0,Justin,Masterson,MLBTR
Kendrys Morales,Mariners,5.057,2012,False,False,False,5250000.0,Kendrys,Morales,MLBTR
Kevin Jepsen,Angels,2.163,2012,False,False,False,1181000.0,Kevin,Jepsen,MLBTR
Kevin Frandsen,Phillies,3.151,2012,False,False,False,850000.0,Kevin,Frandsen,MLBTR
Kris Medlen,Braves,3.137,2012,False,False,False,2600000.0,Kris,Medlen,MLBTR
Kyle Blanks,Padres,3.032,2012,False,False,False,605000.0,Kyle,Blanks,MLBTR
Logan Ondrusek,Reds,2.144,2012,True,False,False,,Logan,Ondrusek,MLBTR
Lou Marson,Indians,3.036,2012,False,False,False,1000000.0,Lou,Marson,MLBTR
Luis Valbuena,Cubs,2.148,2012,False,False,False,930000.0,Luis,Valbuena,MLBTR
Luke Gregerson,Padres,4.0,2012,False,False,False,3200000.0,Luke,Gregerson,MLBTR
Luke Hochevar,Royals,4.151,2012,False,False,False,4560000.0,Luke,Hochevar,MLBTR
Marc Rzepczynski,Cardinals,3.036,2012,False,False,False,1100000.0,Marc,Rzepczynski,MLBTR
Marco Estrada,Brewers,3.035,2012,False,False,False,1955000.0,Marco,Estrada,MLBTR
Martin Prado,Diamondbacks,5.105,2012,True,False,False,,Martin,Prado,MLBTR
Mat Latos,Reds,3.079,2012,True,False,False,,Mat,Latos,MLBTR
Matt Garza,Cubs,5.149,2012,False,False,False,10250000.0,Matt,Garza,MLBTR
Matt Albers,Indians,5.141,2012,False,False,False,1750000.0,Matt,Albers,MLBTR
Matt Wieters,Orioles,3.129,2012,False,False,False,5500000.0,Matt,Wieters,MLBTR
Matt Harrison,Rangers,4.083,2012,True,False,False,,Matt,Harrison,MLBTR
Matt Joyce,Rays,3.123,2012,False,False,False,2450000.0,Matt,Joyce,MLBTR
Max Scherzer,Tigers,4.079,2012,False,False,False,6725000.0,Max,Scherzer,MLBTR
Mike Aviles,Indians,4.091,2012,True,False,False,,Mike,Aviles,MLBTR
Mike Leake,Reds,3.0,2012,False,False,False,3060000.0,Mike,Leake,MLBTR
Mitchell Boggs,Cardinals,3.125,2012,False,False,False,1475000.0,Mitchell,Boggs,MLBTR
Neftali Feliz,Rangers,3.064,2012,False,False,False,2900000.0,Neftali,Feliz,MLBTR
Neil Walker,Pirates,2.166,2012,False,False,False,3300000.0,Neil,Walker,MLBTR
Nolan Reimold,Orioles,3.004,2012,False,False,False,1000000.0,Nolan,Reimold,MLBTR
Pat Neshek,Athletics,4.159,2012,False,False,False,975000.0,Pat,Neshek,MLBTR
Paul Janish,Braves,3.145,2012,False,False,False,725000.0,Paul,Janish,MLBTR
Phil Coke,Tigers,4.028,2012,False,False,False,1850000.0,Phil,Coke,MLBTR
Phil Hughes,Yankees,5.113,2012,False,False,False,7150000.0,Phil,Hughes,MLBTR
Rajai Davis,Blue Jays,5.167,2012,False,False,False,2500000.0,Rajai,Davis,MLBTR
Rick Porcello,Tigers,3.17,2012,False,False,False,5100000.0,Rick,Porcello,MLBTR
Roger Bernadina,Nationals,3.146,2012,False,False,False,1212000.0,Roger,Bernadina,MLBTR
Ronald Belisario,Dodgers,2.151,2012,False,False,False,1450000.0,Ronald,Belisario,MLBTR
Ross Detwiler,Nationals,3.002,2012,False,False,False,2337000.0,Ross,Detwiler,MLBTR
Ryan Webb,Marlins,3.029,2012,False,False,False,975000.0,Ryan,Webb,MLBTR
Ryan Roberts,Rays,3.15,2012,False,False,False,2950000.0,Ryan,Roberts,MLBTR
Sam Fuld,Rays,2.14,2012,False,False,False,725000.0,Sam,Fuld,MLBTR
Santiago Casilla,Giants,5.148,2012,True,False,False,,Santiago,Casilla,MLBTR
Sean Rodriguez,Rays,3.133,2012,False,False,False,1000000.0,Sean,Rodriguez,MLBTR
Sergio Romo,Giants,4.097,2012,True,False,False,,Sergio,Romo,MLBTR
Seth Smith,Athletics,4.119,2012,False,False,False,3675000.0,Seth,Smith,MLBTR
Shawn Kelley,Mariners,3.128,2012,False,False,False,935000.0,Shawn,Kelley,MLBTR
Shin-Soo Choo,Reds,5.119,2012,False,False,False,7375000.0,Shin-Soo,Choo,MLBTR
Taylor Teagarden,Orioles,3.02,2012,False,False,False,650000.0,Taylor,Teagarden,MLBTR
Tommy Hanson,Angels,3.12,2012,False,False,False,3725000.0,Tommy,Hanson,MLBTR
Tommy Hunter,Orioles,3.066,2012,False,False,False,1820000.0,Tommy,Hunter,MLBTR
Tony Sipp,Diamondbacks,3.138,2012,False,False,False,1275000.0,Tony,Sipp,MLBTR
Troy Patton,Orioles,2.15,2012,False,False,False,815000.0,Troy,Patton,MLBTR
Tyler Clippard,Nationals,3.148,2012,False,False,False,4000000.0,Tyler,Clippard,MLBTR
Tyler Colvin,Rockies,2.139,2012,False,False,False,2275000.0,Tyler,Colvin,MLBTR
Wesley Wright,Astros,3.105,2012,False,False,False,1025000.0,Wesley,Wright,MLBTR
Will Venable,Padres,3.155,2012,False,False,False,2675000.0,Will,Venable,MLBTR
Wilton Lopez,Rockies,3.038,2012,False,False,False,1760000.0,Wilton,Lopez,MLBTR
A.J. Ellis,Dodgers,3.151,2013,False,False,False,3550000.0,A.J.,Ellis,MLBTR
Aaron Crow,Royals,3.0,2013,False,False,False,1475000.0,Aaron,Crow,MLBTR
Adam Rosales,Rangers,4.099,2013,False,False,False,750000.0,Adam,Rosales,MLBTR
Al Alburquerque,Tigers,2.147,2013,False,False,False,838000.0,Al,Alburquerque,MLBTR
Alejandro de Aza,White Sox,4.139,2013,False,False,False,4250000.0,Alejandro,de Aza,MLBTR
Alex Avila,Tigers,4.061,2013,False,False,False,4150000.000000001,Alex,Avila,MLBTR
Alexi Ogando,Rangers,3.114,2013,False,False,False,2625000.0,Alexi,Ogando,MLBTR
Alfredo Simon,Reds,4.142,2013,False,False,False,1500000.0,Alfredo,Simon,MLBTR
Andrew Cashner ,Padres,3.126,2013,False,False,False,2400000.0,Andrew,Cashner ,MLBTR
Andrew Miller,Red Sox,5.062,2013,False,False,False,1900000.0,Andrew,Miller,MLBTR
Andy Dirks,Tigers,2.139,2013,False,False,False,1625000.0,Andy,Dirks,MLBTR
Anthony Swarzak,Twins,3.038,2013,False,False,False,935000.0,Anthony,Swarzak,MLBTR
Antonio Bastardo,Phillies,4.054,2013,False,False,False,2000000.0,Antonio,Bastardo,MLBTR
Aroldis Chapman,Reds,3.034,2013,False,False,False,5000000.0,Aroldis,Chapman,MLBTR
Austin Jackson,Tigers,4.0,2013,False,False,False,6000000.0,Austin,Jackson,MLBTR
Ben Revere,Phillies,2.149,2013,False,False,False,1950000.0,Ben,Revere,MLBTR
Blake Wood,Indians,3.108,2013,False,False,False,560000.0,Blake,Wood,MLBTR
Bobby Parnell,Mets,4.132,2013,False,False,False,3700000.0,Bobby,Parnell,MLBTR
Brad Ziegler,Diamondbacks,5.122,2013,True,False,False,,Brad,Ziegler,MLBTR
Brandon Moss,Athletics,3.16,2013,False,False,False,4100000.0,Brandon,Moss,MLBTR
Brandon Beachy,Braves,3.014,2013,False,False,False,1450000.0,Brandon,Beachy,MLBTR
Brandon Belt,Giants,2.128,2013,False,False,False,2900000.0,Brandon,Belt,MLBTR
Brett Cecil,Blue Jays,3.152,2013,False,False,False,1300000.0,Brett,Cecil,MLBTR
Brett Hayes,Royals,3.017,2013,False,False,False,630000.0,Brett,Hayes,MLBTR
Brett Gardner,Yankees,5.072,2013,False,False,False,5600000.0,Brett,Gardner,MLBTR
Brian Matusz,Orioles,3.156,2013,False,False,False,2400000.0,Brian,Matusz,MLBTR
Brian Duensing,Twins,4.104,2013,False,False,False,2000000.0,Brian,Duensing,MLBTR
Bud Norris,Orioles,4.068,2013,False,False,False,5300000.0,Bud,Norris,MLBTR
Burke Badenhop,Red Sox,5.116,2013,False,False,False,2150000.0,Burke,Badenhop,MLBTR
Cesar Ramos,Rays,3.003,2013,False,False,False,750000.0,Cesar,Ramos,MLBTR
Charlie Morton,Pirates,5.01,2013,True,False,False,,Charlie,Morton,MLBTR
Chase Headley,Padres,5.123,2013,False,False,False,10525000.0,Chase,Headley,MLBTR
Chris Johnson,Braves,3.144,2013,False,False,False,4750000.0,Chris,Johnson,MLBTR
Chris Davis,Orioles,4.061,2013,False,False,False,10350000.0,Chris,Davis,MLBTR
Chris Heisey,Reds,3.157,2013,False,False,False,1760000.0,Chris,Heisey,MLBTR
Chris Stewart,Pirates,3.091,2013,False,False,False,515000.0,Chris,Stewart,MLBTR
Clayton Kershaw,Dodgers,5.105,2013,True,False,False,,Clayton,Kershaw,MLBTR
Colby Rasmus,Blue Jays,5.0,2013,False,False,False,7000000.0,Colby,Rasmus,MLBTR
Craig Kimbrel,Braves,3.066,2013,True,False,False,,Craig,Kimbrel,MLBTR
Craig Gentry,Athletics,3.084,2013,False,False,False,1145000.0,Craig,Gentry,MLBTR
Daniel Descalso,Cardinals,3.016,2013,False,False,False,1290000.0,Daniel,Descalso,MLBTR
Daniel Murphy,Mets,4.109,2013,False,False,False,5700000.0,Daniel,Murphy,MLBTR
Daric Barton,Athletics,4.03,2013,False,False,False,1250000.0,Daric,Barton,MLBTR
Darwin Barney,Cubs,3.053,2013,False,False,False,2300000.0,Darwin,Barney,MLBTR
David Freese,Angels,4.028,2013,False,False,False,5050000.0,David,Freese,MLBTR
David Price,Rays,4.164,2013,False,False,False,14000000.0,David,Price,MLBTR
David Robertson,Yankees,5.07,2013,False,False,False,5215000.0,David,Robertson,MLBTR
Dayan Viciedo,White Sox,2.123,2013,False,False,False,2800000.0,Dayan,Viciedo,MLBTR
Dillon Gee,Mets,3.028,2013,False,False,False,3625000.0,Dillon,Gee,MLBTR
Don Kelly,Tigers,4.138,2013,False,False,False,1000000.0,Don,Kelly,MLBTR
Donnie Murphy,Cubs,4.101,2013,False,False,False,825000.0,Donnie,Murphy,MLBTR
Doug Fister,Nationals,4.058,2013,False,False,False,7200000.0,Doug,Fister,MLBTR
Drew Butera,Dodgers,3.018,2013,False,False,False,700000.0,Drew,Butera,MLBTR
Drew Stubbs,Rockies,4.047,2013,False,False,False,4100000.0,Drew,Stubbs,MLBTR
Drew Storen,Nationals,3.14,2013,False,False,False,3450000.0,Drew,Storen,MLBTR
Emilio Bonifacio,Royals,5.066,2013,False,False,False,3500000.0,Emilio,Bonifacio,MLBTR
Eric Young,Mets,3.123,2013,False,False,False,1850000.0,Eric,Young,MLBTR
Eric Stults,Padres,3.075,2013,False,False,False,2750000.0,Eric,Stults,MLBTR
Eric Hosmer,Royals,2.146,2013,False,False,False,3600000.0,Eric,Hosmer,MLBTR
Ernesto Frieri,Angels,3.101,2013,False,False,False,3800000.0,Ernesto,Frieri,MLBTR
Esmil Rogers,Blue Jays,3.135,2013,False,False,False,1850000.0,Esmil,Rogers,MLBTR
Everth Cabrera,Padres,3.144,2013,False,False,False,2450000.0,Everth,Cabrera,MLBTR
Fernando Rodriguez,Athletics,2.142,2013,False,False,False,600000.0,Fernando,Rodriguez,MLBTR
Fernando Salas,Angels,3.048,2013,False,False,False,870000.0,Fernando,Salas,MLBTR
Francisco Cervelli,Yankees,3.146,2013,False,False,False,700000.0,Francisco,Cervelli,MLBTR
Frank Herrmann,Indians,2.147,2013,False,False,False,560000.0,Frank,Herrmann,MLBTR
Franklin Morales,Rockies,5.007,2013,False,False,False,1725000.0,Franklin,Morales,MLBTR
Freddie Freeman,Braves,3.033,2013,True,False,False,,Freddie,Freeman,MLBTR
Gaby Sanchez,Pirates,4.025,2013,False,False,False,2300000.0,Gaby,Sanchez,MLBTR
George Kottaras,Cubs,4.149,2013,False,False,False,1075000.0,George,Kottaras,MLBTR
Gerardo Parra,Diamondbacks,4.145,2013,False,False,False,4850000.0,Gerardo,Parra,MLBTR
Giancarlo Stanton,Marlins,3.118,2013,False,False,False,6500000.0,Giancarlo,Stanton,MLBTR
Gordon Beckham,White Sox,4.123,2013,False,False,False,4175000.0,Gordon,Beckham,MLBTR
